           0 ps U U U U U U U U UUUUUU UUUUUUUUUU UUU
  3745000000 ps 0 0 1 1 0 1 0 0 000111 0001011010 101
  3745500000 ps 1 0 1 1 0 1 0 0 000111 0001011010 101
  3746000000 ps 0 0 1 1 0 1 0 0 000111 0001011010 101
  3746500000 ps 1 0 1 1 0 1 0 0 000111 0001011010 101
  3747000000 ps 0 0 1 1 0 1 0 0 000111 0001011010 101
  3747500000 ps 1 0 1 1 0 1 0 0 000111 0001011010 101
  3748000000 ps 0 0 1 1 0 1 0 0 000111 0001011010 101
  3748500000 ps 1 0 1 1 0 1 0 0 000111 0001011010 101
  3749000000 ps 0 0 1 1 0 1 0 0 000111 0001011010 101
  3749500000 ps 1 0 1 1 0 1 0 0 000111 0001011010 101
  3750000000 ps 0 0 1 1 0 1 1 0 000111 0001011010 101
  3750010698 ps 0 0 1 1 0 1 1 1 000111 0001011010 101
  3750500000 ps 1 0 1 1 0 1 1 1 000111 0001011010 101
  3750508499 ps 1 0 1 1 0 1 1 1 000111 0001011000 101
  3750508910 ps 1 0 1 1 0 1 1 1 000111 0001011001 101
  3751000000 ps 0 0 1 1 0 1 1 1 000111 0001011001 101
  3751500000 ps 1 0 1 1 0 1 1 1 000111 0001011001 101
  3751508910 ps 1 0 1 1 0 1 1 1 000111 0001011000 101
  3752000000 ps 0 0 1 1 0 1 1 1 000111 0001011000 101
  3752500000 ps 1 0 1 1 0 1 1 1 000111 0001011000 101
  3752507860 ps 1 0 1 1 0 1 1 1 000111 0001011100 101
  3752508499 ps 1 0 1 1 0 1 1 1 000111 0001011110 101
  3752508910 ps 1 0 1 1 0 1 1 1 000111 0001011111 101
  3752508911 ps 1 0 1 1 0 1 1 1 000111 0001010111 101
  3753000000 ps 0 0 1 1 0 1 1 1 000111 0001010111 101
  3753500000 ps 1 0 1 1 0 1 1 1 000111 0001010111 101
  3753508910 ps 1 0 1 1 0 1 1 1 000111 0001010110 101
  3754000000 ps 0 0 1 1 0 1 1 1 000111 0001010110 101
  3754500000 ps 1 0 1 1 0 1 1 1 000111 0001010110 101
  3754508499 ps 1 0 1 1 0 1 1 1 000111 0001010100 101
  3754508910 ps 1 0 1 1 0 1 1 1 000111 0001010101 101
  3755000000 ps 0 0 1 1 0 1 1 1 000111 0001010101 101
  3755500000 ps 1 0 1 1 0 1 1 1 000111 0001010101 101
  3755508910 ps 1 0 1 1 0 1 1 1 000111 0001010100 101
  3756000000 ps 0 0 1 1 0 1 1 1 000111 0001010100 101
  3756500000 ps 1 0 1 1 0 1 1 1 000111 0001010100 101
  3756507860 ps 1 0 1 1 0 1 1 1 000111 0001010000 101
  3756508499 ps 1 0 1 1 0 1 1 1 000111 0001010010 101
  3756508910 ps 1 0 1 1 0 1 1 1 000111 0001010011 101
  3757000000 ps 0 0 1 1 0 1 1 1 000111 0001010011 101
  3757500000 ps 1 0 1 1 0 1 1 1 000111 0001010011 101
  3757508910 ps 1 0 1 1 0 1 1 1 000111 0001010010 101
  3758000000 ps 0 0 1 1 0 1 1 1 000111 0001010010 101
  3758500000 ps 1 0 1 1 0 1 1 1 000111 0001010010 101
  3758508499 ps 1 0 1 1 0 1 1 1 000111 0001010000 101
  3758508910 ps 1 0 1 1 0 1 1 1 000111 0001010001 101
  3759000000 ps 0 0 1 1 0 1 1 1 000111 0001010001 101
  3759500000 ps 1 0 1 1 0 1 1 1 000111 0001010001 101
  3759508910 ps 1 0 1 1 0 1 1 1 000111 0001010000 101
  3760000000 ps 0 0 1 1 0 1 1 1 000111 0001010000 101
  3760500000 ps 1 0 1 1 0 1 1 1 000111 0001010000 101
  3760507860 ps 1 0 1 1 0 1 1 1 000111 0001010100 101
  3760508478 ps 1 0 1 1 0 1 1 1 000111 0001000100 101
  3760508499 ps 1 0 1 1 0 1 1 1 000111 0001000110 101
  3760508910 ps 1 0 1 1 0 1 1 1 000111 0001000111 101
  3760508911 ps 1 0 1 1 0 1 1 1 000111 0001001111 101
  3761000000 ps 0 0 1 1 0 1 1 1 000111 0001001111 101
  3761500000 ps 1 0 1 1 0 1 1 1 000111 0001001111 101
  3761508910 ps 1 0 1 1 0 1 1 1 000111 0001001110 101
  3762000000 ps 0 0 1 1 0 1 1 1 000111 0001001110 101
  3762500000 ps 1 0 1 1 0 1 1 1 000111 0001001110 101
  3762508499 ps 1 0 1 1 0 1 1 1 000111 0001001100 101
  3762508910 ps 1 0 1 1 0 1 1 1 000111 0001001101 101
  3763000000 ps 0 0 1 1 0 1 1 1 000111 0001001101 101
  3763500000 ps 1 0 1 1 0 1 1 1 000111 0001001101 101
  3763508910 ps 1 0 1 1 0 1 1 1 000111 0001001100 101
  3764000000 ps 0 0 1 1 0 1 1 1 000111 0001001100 101
  3764500000 ps 1 0 1 1 0 1 1 1 000111 0001001100 101
  3764507860 ps 1 0 1 1 0 1 1 1 000111 0001001000 101
  3764508499 ps 1 0 1 1 0 1 1 1 000111 0001001010 101
  3764508910 ps 1 0 1 1 0 1 1 1 000111 0001001011 101
  3765000000 ps 0 0 1 1 0 1 1 1 000111 0001001011 101
  3765500000 ps 1 0 1 1 0 1 1 1 000111 0001001011 101
  3765508910 ps 1 0 1 1 0 1 1 1 000111 0001001010 101
  3766000000 ps 0 0 1 1 0 1 1 1 000111 0001001010 101
  3766500000 ps 1 0 1 1 0 1 1 1 000111 0001001010 101
  3766508499 ps 1 0 1 1 0 1 1 1 000111 0001001000 101
  3766508910 ps 1 0 1 1 0 1 1 1 000111 0001001001 101
  3767000000 ps 0 0 1 1 0 1 1 1 000111 0001001001 101
  3767500000 ps 1 0 1 1 0 1 1 1 000111 0001001001 101
  3767508910 ps 1 0 1 1 0 1 1 1 000111 0001001000 101
  3768000000 ps 0 0 1 1 0 1 1 1 000111 0001001000 101
  3768500000 ps 1 0 1 1 0 1 1 1 000111 0001001000 101
  3768507860 ps 1 0 1 1 0 1 1 1 000111 0001001100 101
  3768508499 ps 1 0 1 1 0 1 1 1 000111 0001001110 101
  3768508910 ps 1 0 1 1 0 1 1 1 000111 0001001111 101
  3768508911 ps 1 0 1 1 0 1 1 1 000111 0001000111 101
  3769000000 ps 0 0 1 1 0 1 1 1 000111 0001000111 101
  3769267875 ps 0 0 1 1 1 1 1 1 000111 0001000111 101
  3769500000 ps 1 0 1 1 1 1 1 1 000111 0001000111 101
  3769508910 ps 1 0 1 1 1 1 1 1 000111 0001000110 101
  3770000000 ps 0 0 1 1 1 1 1 1 000111 0001000110 101
  3770500000 ps 1 0 1 1 1 1 1 1 000111 0001000110 101
  3770508499 ps 1 0 1 1 1 1 1 1 000111 0001000100 101
  3770508910 ps 1 0 1 1 1 1 1 1 000111 0001000101 101
  3771000000 ps 0 0 1 1 1 1 1 1 000111 0001000101 101
  3771500000 ps 1 0 1 1 1 1 1 1 000111 0001000101 101
  3771508910 ps 1 0 1 1 1 1 1 1 000111 0001000100 101
  3772000000 ps 0 0 1 1 1 1 1 1 000111 0001000100 101
  3772500000 ps 1 0 1 1 1 1 1 1 000111 0001000100 101
  3772507860 ps 1 0 1 1 1 1 1 1 000111 0001000000 101
  3772508499 ps 1 0 1 1 1 1 1 1 000111 0001000010 101
  3772508910 ps 1 0 1 1 1 1 1 1 000111 0001000011 101
  3773000000 ps 0 0 1 1 1 1 1 1 000111 0001000011 101
  3773500000 ps 1 0 1 1 1 1 1 1 000111 0001000011 101
  3773508910 ps 1 0 1 1 1 1 1 1 000111 0001000010 101
  3774000000 ps 0 0 1 1 1 1 1 1 000111 0001000010 101
  3774500000 ps 1 0 1 1 1 1 1 1 000111 0001000010 101
  3774508499 ps 1 0 1 1 1 1 1 1 000111 0001000000 101
  3774508910 ps 1 0 1 1 1 1 1 1 000111 0001000001 101
  3775000000 ps 0 0 1 1 1 1 1 1 000111 0001000001 101
  3775500000 ps 1 0 1 1 1 1 1 1 000111 0001000001 101
  3775508910 ps 1 0 1 1 1 1 1 1 000111 0001000000 101
  3776000000 ps 0 0 1 1 1 1 1 1 000111 0001000000 101
  3776500000 ps 1 0 1 1 1 1 1 1 000111 0001000000 101
  3776507700 ps 1 0 1 1 1 1 1 1 000111 0000000000 101
  3776507860 ps 1 0 1 1 1 1 1 1 000111 0000000100 101
  3776508478 ps 1 0 1 1 1 1 1 1 000111 0000010100 101
  3776508499 ps 1 0 1 1 1 1 1 1 000111 0000010110 101
  3776508910 ps 1 0 1 1 1 1 1 1 000111 0000010111 101
  3776508911 ps 1 0 1 1 1 1 1 1 000111 0000011111 101
  3776509244 ps 1 0 1 1 1 1 1 1 000111 0000111111 101
  3777000000 ps 0 0 1 1 1 1 1 1 000111 0000111111 101
  3777500000 ps 1 0 1 1 1 1 1 1 000111 0000111111 101
  3777508910 ps 1 0 1 1 1 1 1 1 000111 0000111110 101
  3778000000 ps 0 0 1 1 1 1 1 1 000111 0000111110 101
  3778500000 ps 1 0 1 1 1 1 1 1 000111 0000111110 101
  3778508499 ps 1 0 1 1 1 1 1 1 000111 0000111100 101
  3778508910 ps 1 0 1 1 1 1 1 1 000111 0000111101 101
  3779000000 ps 0 0 1 1 1 1 1 1 000111 0000111101 101
  3779500000 ps 1 0 1 1 1 1 1 1 000111 0000111101 101
  3779508910 ps 1 0 1 1 1 1 1 1 000111 0000111100 101
  3780000000 ps 0 0 1 1 1 1 1 1 000111 0000111100 101
  3780500000 ps 1 0 1 1 1 1 1 1 000111 0000111100 101
  3780507860 ps 1 0 1 1 1 1 1 1 000111 0000111000 101
  3780508499 ps 1 0 1 1 1 1 1 1 000111 0000111010 101
  3780508910 ps 1 0 1 1 1 1 1 1 000111 0000111011 101
  3781000000 ps 0 0 1 1 1 1 1 1 000111 0000111011 101
  3781500000 ps 1 0 1 1 1 1 1 1 000111 0000111011 101
  3781508910 ps 1 0 1 1 1 1 1 1 000111 0000111010 101
  3782000000 ps 0 0 1 1 1 1 1 1 000111 0000111010 101
  3782500000 ps 1 0 1 1 1 1 1 1 000111 0000111010 101
  3782508499 ps 1 0 1 1 1 1 1 1 000111 0000111000 101
  3782508910 ps 1 0 1 1 1 1 1 1 000111 0000111001 101
  3783000000 ps 0 0 1 1 1 1 1 1 000111 0000111001 101
  3783500000 ps 1 0 1 1 1 1 1 1 000111 0000111001 101
  3783508910 ps 1 0 1 1 1 1 1 1 000111 0000111000 101
  3784000000 ps 0 0 1 1 1 1 1 1 000111 0000111000 101
  3784500000 ps 1 0 1 1 1 1 1 1 000111 0000111000 101
  3784507860 ps 1 0 1 1 1 1 1 1 000111 0000111100 101
  3784508499 ps 1 0 1 1 1 1 1 1 000111 0000111110 101
  3784508910 ps 1 0 1 1 1 1 1 1 000111 0000111111 101
  3784508911 ps 1 0 1 1 1 1 1 1 000111 0000110111 101
  3785000000 ps 0 0 1 1 1 1 1 1 000111 0000110111 101
  3785500000 ps 1 0 1 1 1 1 1 1 000111 0000110111 101
  3785508910 ps 1 0 1 1 1 1 1 1 000111 0000110110 101
  3786000000 ps 0 0 1 1 1 1 1 1 000111 0000110110 101
  3786500000 ps 1 0 1 1 1 1 1 1 000111 0000110110 101
  3786508499 ps 1 0 1 1 1 1 1 1 000111 0000110100 101
  3786508910 ps 1 0 1 1 1 1 1 1 000111 0000110101 101
  3787000000 ps 0 0 1 1 1 1 1 1 000111 0000110101 101
  3787500000 ps 1 0 1 1 1 1 1 1 000111 0000110101 101
  3787508910 ps 1 0 1 1 1 1 1 1 000111 0000110100 101
  3788000000 ps 0 0 1 1 1 1 1 1 000111 0000110100 101
  3788500000 ps 1 0 1 1 1 1 1 1 000111 0000110100 101
  3788507860 ps 1 0 1 1 1 1 1 1 000111 0000110000 101
  3788508499 ps 1 0 1 1 1 1 1 1 000111 0000110010 101
  3788508910 ps 1 0 1 1 1 1 1 1 000111 0000110011 101
  3789000000 ps 0 0 1 1 1 1 1 1 000111 0000110011 101
  3789500000 ps 1 0 1 1 1 1 1 1 000111 0000110011 101
  3789508910 ps 1 0 1 1 1 1 1 1 000111 0000110010 101
  3790000000 ps 0 0 1 1 1 1 1 1 000111 0000110010 101
  3790500000 ps 1 0 1 1 1 1 1 1 000111 0000110010 101
  3790508499 ps 1 0 1 1 1 1 1 1 000111 0000110000 101
  3790508910 ps 1 0 1 1 1 1 1 1 000111 0000110001 101
  3791000000 ps 0 0 1 1 1 1 1 1 000111 0000110001 101
  3791500000 ps 1 0 1 1 1 1 1 1 000111 0000110001 101
  3791508910 ps 1 0 1 1 1 1 1 1 000111 0000110000 101
  3792000000 ps 0 0 1 1 1 1 1 1 000111 0000110000 101
  3792500000 ps 1 0 1 1 1 1 1 1 000111 0000110000 101
  3792507860 ps 1 0 1 1 1 1 1 1 000111 0000110100 101
  3792508478 ps 1 0 1 1 1 1 1 1 000111 0000100100 101
  3792508499 ps 1 0 1 1 1 1 1 1 000111 0000100110 101
  3792508910 ps 1 0 1 1 1 1 1 1 000111 0000100111 101
  3792508911 ps 1 0 1 1 1 1 1 1 000111 0000101111 101
  3793000000 ps 0 0 1 1 1 1 1 1 000111 0000101111 101
  3793500000 ps 1 0 1 1 1 1 1 1 000111 0000101111 101
  3793508910 ps 1 0 1 1 1 1 1 1 000111 0000101110 101
  3794000000 ps 0 0 1 1 1 1 1 1 000111 0000101110 101
  3794500000 ps 1 0 1 1 1 1 1 1 000111 0000101110 101
  3794508499 ps 1 0 1 1 1 1 1 1 000111 0000101100 101
  3794508910 ps 1 0 1 1 1 1 1 1 000111 0000101101 101
  3795000000 ps 0 0 1 1 1 1 1 1 000111 0000101101 101
  3795500000 ps 1 0 1 1 1 1 1 1 000111 0000101101 101
  3795508910 ps 1 0 1 1 1 1 1 1 000111 0000101100 101
  3796000000 ps 0 0 1 1 1 1 1 1 000111 0000101100 101
  3796500000 ps 1 0 1 1 1 1 1 1 000111 0000101100 101
  3796507860 ps 1 0 1 1 1 1 1 1 000111 0000101000 101
  3796508499 ps 1 0 1 1 1 1 1 1 000111 0000101010 101
  3796508910 ps 1 0 1 1 1 1 1 1 000111 0000101011 101
  3797000000 ps 0 0 1 1 1 1 1 1 000111 0000101011 101
  3797500000 ps 1 0 1 1 1 1 1 1 000111 0000101011 101
  3797508910 ps 1 0 1 1 1 1 1 1 000111 0000101010 101
  3798000000 ps 0 0 1 1 1 1 1 1 000111 0000101010 101
  3798500000 ps 1 0 1 1 1 1 1 1 000111 0000101010 101
  3798508499 ps 1 0 1 1 1 1 1 1 000111 0000101000 101
  3798508910 ps 1 0 1 1 1 1 1 1 000111 0000101001 101
  3799000000 ps 0 0 1 1 1 1 1 1 000111 0000101001 101
  3799500000 ps 1 0 1 1 1 1 1 1 000111 0000101001 101
  3799508910 ps 1 0 1 1 1 1 1 1 000111 0000101000 101
  3800000000 ps 0 0 1 1 1 1 0 1 000111 0000101000 101
  3800500000 ps 1 0 1 1 1 1 0 1 000111 0000101000 101
  3800507860 ps 1 0 1 1 1 1 0 1 000111 0000101100 101
  3800508499 ps 1 0 1 1 1 1 0 1 000111 0000101110 101
  3800508910 ps 1 0 1 1 1 1 0 1 000111 0000101111 101
  3800508911 ps 1 0 1 1 1 1 0 1 000111 0000100111 101
  3801000000 ps 0 0 1 1 1 1 0 1 000111 0000100111 101
  3801500000 ps 1 0 1 1 1 1 0 1 000111 0000100111 101
  3801508910 ps 1 0 1 1 1 1 0 1 000111 0000100110 101
  3802000000 ps 0 0 1 1 1 1 0 1 000111 0000100110 101
  3802500000 ps 1 0 1 1 1 1 0 1 000111 0000100110 101
  3802508499 ps 1 0 1 1 1 1 0 1 000111 0000100100 101
  3802508910 ps 1 0 1 1 1 1 0 1 000111 0000100101 101
  3803000000 ps 0 0 1 1 1 1 0 1 000111 0000100101 101
  3803500000 ps 1 0 1 1 1 1 0 1 000111 0000100101 101
  3803508910 ps 1 0 1 1 1 1 0 1 000111 0000100100 101
  3804000000 ps 0 0 1 1 1 1 0 1 000111 0000100100 101
  3804500000 ps 1 0 1 1 1 1 0 1 000111 0000100100 101
  3804507860 ps 1 0 1 1 1 1 0 1 000111 0000100000 101
  3804508499 ps 1 0 1 1 1 1 0 1 000111 0000100010 101
  3804508910 ps 1 0 1 1 1 1 0 1 000111 0000100011 101
  3805000000 ps 0 0 1 1 1 1 0 1 000111 0000100011 101
  3805500000 ps 1 0 1 1 1 1 0 1 000111 0000100011 101
  3805508910 ps 1 0 1 1 1 1 0 1 000111 0000100010 101
  3806000000 ps 0 0 1 1 1 1 0 1 000111 0000100010 101
  3806500000 ps 1 0 1 1 1 1 0 1 000111 0000100010 101
  3806508499 ps 1 0 1 1 1 1 0 1 000111 0000100000 101
  3806508910 ps 1 0 1 1 1 1 0 1 000111 0000100001 101
  3807000000 ps 0 0 1 1 1 1 0 1 000111 0000100001 101
  3807500000 ps 1 0 1 1 1 1 0 1 000111 0000100001 101
  3807508910 ps 1 0 1 1 1 1 0 1 000111 0000100000 101
  3808000000 ps 0 0 1 1 1 1 0 1 000111 0000100000 101
  3808500000 ps 1 0 1 1 1 1 0 1 000111 0000100000 101
  3808507860 ps 1 0 1 1 1 1 0 1 000111 0000100100 101
  3808508478 ps 1 0 1 1 1 1 0 1 000111 0000110100 101
  3808508499 ps 1 0 1 1 1 1 0 1 000111 0000110110 101
  3808508910 ps 1 0 1 1 1 1 0 1 000111 0000110111 101
  3808508911 ps 1 0 1 1 1 1 0 1 000111 0000111111 101
  3808509244 ps 1 0 1 1 1 1 0 1 000111 0000011111 101
  3809000000 ps 0 0 1 1 1 1 0 1 000111 0000011111 101
  3809500000 ps 1 0 1 1 1 1 0 1 000111 0000011111 101
  3809508910 ps 1 0 1 1 1 1 0 1 000111 0000011110 101
  3810000000 ps 0 1 1 1 1 1 0 1 000111 0000011110 101
  3810014130 ps 0 1 1 1 1 1 0 1 000111 0001011110 101
  3810014290 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3810500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3811000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3811500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3812000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3812500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3813000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3813500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3814000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3814500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3815000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3815500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3816000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3816500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3817000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3817500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3818000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3818500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3819000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3819500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3820000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3820500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3821000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3821500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3822000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3822500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3823000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3823500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3824000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3824500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3825000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3825500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3826000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3826500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3827000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3827500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3828000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3828500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3829000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3829500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3830000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3830500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3831000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3831500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3832000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3832500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3833000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3833500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3834000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3834500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3835000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3835500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3836000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3836500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3837000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3837500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3838000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3838500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3839000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3839500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3840000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3840500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3841000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3841500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3842000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3842500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3843000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3843500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3844000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3844500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3845000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3845500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3846000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3846500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3847000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3847500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3848000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3848500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3849000000 ps 0 1 1 1 1 1 0 1 000111 0001011010 101
  3849500000 ps 1 1 1 1 1 1 0 1 000111 0001011010 101
  3850000000 ps 0 1 1 1 1 1 1 1 000111 0001011010 101
  3850007622 ps 0 1 1 1 1 1 1 1 000110 0001011010 101
  3850007678 ps 0 1 1 1 1 1 1 1 000110 0001011010 100
  3850008803 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3850500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3851000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3851500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3852000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3852500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3853000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3853500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3854000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3854500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3855000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3855500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3856000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3856500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3857000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3857500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3858000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3858500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3859000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3859500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3860000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3860500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3861000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3861500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3862000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3862500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3863000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3863500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3864000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3864500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3865000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3865500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3866000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3866500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3867000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3867500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3868000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3868500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3869000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3869500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3870000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3870500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3871000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3871500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3872000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3872500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3873000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3873500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3874000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3874500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3875000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3875500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3876000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3876500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3877000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3877500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3878000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3878500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3879000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3879500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
  3880000000 ps 0 1 1 1 1 1 1 1 000110 0001011010 110
  3880500000 ps 1 1 1 1 1 1 1 1 000110 0001011010 110
